prompt,label,category
"How is the potential business impact (financial, reputational, operational) factored into the risk score?",0,VULNERABILITY_MANAGEMENT
Are CVSS scores directly translated or is there an internal modification or weighting system for risk scoring?,0,VULNERABILITY_MANAGEMENT
"Who is ultimately responsible for defining, validating, and updating the risk scoring model?",0,VULNERABILITY_MANAGEMENT
How does the presence of existing compensating controls affect a vulnerability's calculated risk score?,0,VULNERABILITY_MANAGEMENT
"Is threat intelligence (e.g., active exploitation, publicly available PoCs) integrated into the risk scoring process?",0,VULNERABILITY_MANAGEMENT
How are identified false positives from vulnerability scans accounted for in the risk scoring process?,0,VULNERABILITY_MANAGEMENT
What is the methodology for re-evaluating or depreciating risk scores over time if not remediated?,0,VULNERABILITY_MANAGEMENT
How are vulnerabilities without a standard CVSS score handled within the risk scoring framework?,0,VULNERABILITY_MANAGEMENT
Is there a differentiation in risk scoring for vulnerabilities found in production versus non-production environments?,0,VULNERABILITY_MANAGEMENT
"How does data classification (e.g., PII, confidential, public) specifically impact the final risk score?",0,VULNERABILITY_MANAGEMENT
"What are the defined risk levels or tiers (e.g., Critical, High, Medium, Low) and their thresholds in the scoring system?",0,VULNERABILITY_MANAGEMENT
How is the accuracy and effectiveness of the risk scoring model periodically validated and improved?,0,VULNERABILITY_MANAGEMENT
What mechanisms are in place to prevent subjective bias or inconsistencies in risk scoring decisions?,0,VULNERABILITY_MANAGEMENT
How do external regulatory or compliance requirements influence our internal risk scoring priorities?,0,VULNERABILITY_MANAGEMENT
What are the officially defined patch SLAs for critical severity vulnerabilities?,0,VULNERABILITY_MANAGEMENT
"Are there distinct patch SLAs for high, medium, and low severity vulnerabilities?",0,VULNERABILITY_MANAGEMENT
What is the specific SLA for patching vulnerabilities identified on external-facing or internet-accessible systems?,0,VULNERABILITY_MANAGEMENT
How are patch SLAs established for zero-day vulnerabilities or those without immediate vendor patches?,0,VULNERABILITY_MANAGEMENT
Who is the designated owner for tracking and reporting adherence to all defined patch SLAs?,0,VULNERABILITY_MANAGEMENT
What is the formal escalation process when a patch SLA is approaching its deadline or has been missed?,0,VULNERABILITY_MANAGEMENT
"Are there different patch SLAs tailored for various asset owners, business units, or system types?",0,VULNERABILITY_MANAGEMENT
"How are exceptions to standard patch SLAs requested, documented, and formally approved?",0,VULNERABILITY_MANAGEMENT
What types of reports and metrics are available regarding patch SLA compliance and performance?,0,VULNERABILITY_MANAGEMENT
Is there a separate SLA for applying temporary mitigations or workarounds versus deploying permanent patches?,0,VULNERABILITY_MANAGEMENT
How are change management processes and windows integrated with and accounted for in patch SLAs?,0,VULNERABILITY_MANAGEMENT
What are the established consequences or actions for teams that consistently miss patch SLAs?,0,VULNERABILITY_MANAGEMENT
"How are non-production environments (development, test) handled within the patch SLA framework?",0,VULNERABILITY_MANAGEMENT
What is the specific SLA for patching vulnerabilities discovered through internal or external penetration tests?,0,VULNERABILITY_MANAGEMENT
Is there a dedicated SLA for patching vulnerabilities found within third-party software components or dependencies?,0,VULNERABILITY_MANAGEMENT
How does the actual availability of a stable patch from a vendor influence the effective start or end of an SLA period?,0,VULNERABILITY_MANAGEMENT
What is the documented procedure for submitting an access request?,0,IAM
Which stakeholders are involved in the access request approval process?,0,IAM
What tool or platform is used for managing access request workflows?,0,IAM
How are emergency access requests handled and documented?,0,IAM
What is the typical Service Level Agreement (SLA) for access provisioning?,0,IAM
Is there a self-service portal for users to request or modify access?,0,IAM
How are denials of access requests communicated and appealed?,0,IAM
What audit trails are maintained for all access request activities?,0,IAM
"How is temporary access requested, granted, and automatically revoked?",0,IAM
What is the process for access removal when an employee or contractor departs?,0,IAM
"Are there distinct access request workflows for different types of resources (e.g., applications, data, infrastructure)?",0,IAM
How are access requests for privileged accounts handled differently?,0,IAM
What information is required from a requester to submit a complete access request?,0,IAM
What is the escalation path for stalled or delayed access requests?,0,IAM
How are bulk access changes or reassignments managed through the workflow?,0,IAM
What is the definition and scope of a 'role' within the organization's IAM framework?,0,IAM
Who is responsible for the creation and ongoing maintenance of role definitions?,0,IAM
How are roles mapped to specific job functions or departmental responsibilities?,0,IAM
Does the organization adhere to the principle of least privilege in role design?,0,IAM
What is the process for formally requesting the creation of a new role?,0,IAM
How are changes to existing role definitions approved and implemented?,0,IAM
What mechanism is used to assign roles to individual users or groups?,0,IAM
How does the organization ensure segregation of duties (SoD) in role assignments?,0,IAM
Is there a published catalog of available roles and their associated permissions?,0,IAM
What tools or systems are utilized for managing and administering roles?,0,IAM
How are roles reviewed for accuracy and relevance over time?,0,IAM
What is the difference between a business role and a technical role in the organization?,0,IAM
How are roles de-provisioned or retired when no longer needed?,0,IAM
How is compliance with role-based access policies measured?,0,IAM
What training is provided to role owners or managers on their responsibilities?,0,IAM
What is the established cadence for performing regular access reviews?,0,IAM
"Who are the designated reviewers for access certifications (e.g., managers, application owners)?",0,IAM
What information is presented to reviewers to aid in their access certification decisions?,0,IAM
How are access review campaigns initiated and tracked?,0,IAM
What is the process for documenting the completion and outcomes of access reviews?,0,IAM
What system or platform facilitates the access review process?,0,IAM
