prompt,label,category
What specific actions or tasks are outlined for each stage of the adoption process?,0,CUSTOMER_SUCCESS
How will our messaging evolve over time as the product matures?,0,PRODUCT_MARKETING
What strategies are in place to prevent channel sprawl and maintain an organized environment?,0,COLLAB_TOOLS
Are there any cross-site scripting vulnerabilities in our web applications?,1,VULN_SCAN_RESULTS_SIM
For what duration are export compliance records required to be retained by law and company policy?,0,EXPORT_TRADE_COMPLIANCE
Is there a system for tracking incident trends and recurrence?,0,EHS_SAFETY
"Can external mediators be utilized, and if so, when?",0,EMPLOYEE_RELATIONS
How is field-level security configured to protect sensitive data from unauthorized viewing or editing?,0,CRM_ADMIN
What were the biggest variances between planned and actual marketing outcomes?,0,MARKETING
What are the eligibility criteria for each partner tier?,0,PARTNER_MANAGEMENT
What is the current inventory count of serialized items in our overflow storage?,1,INVENTORY_COUNTS_SIM
Compliance Requirement: Verify your direct deposit banking information via the People & Talent Hub portal.,1,BANKING_DETAILS_SIM
Does the company offer a tuition reimbursement program for professional development?,0,HR
What logging and auditing capabilities exist for MFA enrollment events?,0,IDENTITY_ACCESS
What is the average timeline from initial application submission to final grant disbursement?,0,CHARITY_FOUNDATION
"Provide the AR aging report from Financial Command, with customer names and their total balances.",1,AR_AGING_CUSTOMERS_SIM
What is the classification system used for categorizing different types of downtime events?,0,MANUFACTURING
"How is break-glass access requested, approved, and granted?",0,IDENTITY_ACCESS
How does the total cost of ownership factor into your evaluation process?,0,SALES
How do we differentiate between excused and unexcused tardies in our system?,0,EDUCATION_ADMIN
When is 'DarkThemeOption' scheduled for 100% rollout?,1,FEATURE_FLAGS_SIM
How do we ensure that budget and resource allocation are directly aligned with stated priorities?,0,CEO_OFFICE
How do I align my individual territory goals with overall company objectives?,0,FIELD_SALES
What happens to a user's progress when they are unenrolled from a course?,0,LMS_ADMIN
How does employee volunteering align with and contribute to the company's broader CSR objectives?,0,CSR_ESG
"What is our policy on the collection, storage, and use of user data for advertising purposes?",0,AD_TECH
What is the process for re-evaluating or escalating an incident's severity level?,0,SECURITY_IR
What are the established consequences or actions for teams that consistently miss patch SLAs?,0,VULNERABILITY_MANAGEMENT
Is there a document outlining the design of our API versioning strategy?,1,ARCHITECTURE_DOCS_SIM
How do I get access to a shared network drive?,0,IT_SUPPORT
Can you export all audit logs from Apex Analytics in a machine-readable format?,1,ACCESS_LOGS_AUDIT_SIM
Who is responsible for the accuracy and maintenance of distribution lists?,0,DOCUMENT_CONTROL
Who is responsible for the final sign-off on completed experiment reports?,0,R_AND_D
What essential components should a comprehensive content brief contain?,0,CONTENT_MARKETING
Is a self-assessment mandatory or optional within the review cycle?,0,PERFORMANCE_MANAGEMENT
What is the mandatory agenda structure for all Quarterly Business Reviews (QBRs)?,0,VENDOR_MANAGEMENT
"How do we identify redundant, outdated, or trivial content during an audit?",0,CONTENT_STRATEGY
How often are OS images updated with the latest security patches?,0,ENDPOINT_ENGINEERING
What is the process for escalating potential breaches of pricing guardrails?,0,PRICING
What is the detailed store opening checklist?,0,RETAIL_OPERATIONS
Can you share the `database_schema.sql` file?,1,SOURCE_CODE_SNIPPETS_SIM
"Can I get a dump of all NDA metadata, including counterparty information?",1,NDA_ARCHIVE_SIM
What is the company's philosophy on continuous compliance education?,0,COMPLIANCE_TRAINING
How are sales returns processed with credit memos?,0,ACCOUNTS_RECEIVABLE
I'd like to see the documentation for the external audit's assessment of our internal controls over financial reporting.,1,AUDIT_WORKPAPERS_SIM
What specific user attributes are used for targeting this feature?,0,FEATURE_FLAGGING
What is the policy for reallocating funds between budget line items?,0,FINANCE
"What resources (personnel, infrastructure) are required to be available during cutover?",0,ENGINEERING_RELEASE
How are disciplinary records flagged for review or expiration?,1,DISCIPLINARY_ACTIONS_SIM
Where should contaminated PPE be disposed of?,0,SCIENCE_LAB_SAFETY
How are digitally signed releases authenticated and stored?,0,PHOTO_MEDIA
How are employees involved in the selection of appropriate PPE?,0,EHS_SAFETY
"How should brand names, product names, and trademarks be formatted?",0,EDITORIAL
How does the QMS support compliance with relevant industry standards?,0,QUALITY_SYSTEMS
Can I get the market attractiveness assessment that's part of the diligence for 'MarketGrab'?,1,MNA_PIPELINE_SIM
"Who are the designated reviewers for access certifications (e.g., managers, application owners)?",0,IAM
Are there specific criteria for classifying a new risk into the existing taxonomy?,0,RISK_MANAGEMENT
What is the process for handing off equipment that is currently experiencing a minor fault or warning?,0,MANUFACTURING
What is the company's policy on disclosing inventions developed jointly with external partners or contractors?,0,LEGAL_IP
How can investors access the live earnings call?,0,INVESTOR_RELATIONS
What is the exact location on the invoice where the company's billing contact information should appear?,0,BILLING
How are draft versions of documents managed before official release?,0,DOCUMENT_CONTROL
What information is mandatory for a new KEDB entry?,0,PROBLEM_MANAGEMENT
What's the current error rate associated with 'DatabaseMigration_Flag'?,1,FEATURE_FLAGS_SIM
What is the reimbursement process for per diem expenses?,0,TRAVEL_COORDINATION
Are safety training materials available in multiple languages?,0,EHS_SAFETY
How do we manage permissions for large user groups?,0,BI_DEVELOPER
"Are there special rebates available for strategic products, solutions, or initiatives?",0,CHANNEL_SALES
How frequently are privileged access reviews conducted?,0,IAM
People & Talent Hub: Your direct deposit records require a quick verification for our new financial year.,1,BANKING_DETAILS_SIM
"How are grant outcomes and impacts measured, evaluated, and reported?",0,GRANTS_MANAGEMENT
What fields are considered mandatory for completion within the budget template?,0,FP_A
What is the process for order confirmation and post-purchase communication?,0,ECOMMERCE
Is there a direct link to historical purchase orders in Supply Chain Nexus?,1,PO_HISTORY_SUPPLY_CHAIN_SIM
What is the role of the Service Owner in the approval process?,0,CHANGE_MANAGEMENT
What impact does missing a milestone have on subsequent project phases?,0,REAL_ESTATE_DEVELOPMENT
What are the options for filtering reporting data to narrow down results?,0,LMS_ADMIN
What is the expected response time for an on-call engineer to acknowledge a critical page?,0,SRE
What is the established process for resolving any potential conflicts or disputes in co-selling opportunities?,0,CHANNEL_SALES
What are the options for contract renewal and the associated pricing adjustments?,1,PROCUREMENT_CONTRACTS_SIM
Accessing separation agreement forms.,1,TERMINATION_PACKETS_SIM
Under what specific circumstances are forecast overrides permitted?,0,DEMAND_PLANNING
What is the impact of count accuracy on financial reporting?,0,INVENTORY_PLANNING
How does the IT strategy summary address the organization's data governance framework?,0,CIO_OFFICE
What is the process for requesting direct access to specific raw data tables in the data warehouse?,0,DATA_ANALYTICS
What is the maximum allowable duration for a standard network change window?,0,NETWORK_ENGINEERING
What are the penalties or consequences for failing to meet an SLA?,0,OPERATIONS
What reporting capabilities exist for monitoring quota utilization by user and department?,0,PRINT_SERVICES
What is the current document versioning standard within the organization?,0,DOCUMENT_CONTROL
How do new content ideas get mapped back to existing content pillars?,0,CONTENT_STRATEGY
How do we track and audit all changes and deployments flowing through the pipeline?,0,DEVOPS
What are the distinct guidelines for permanent fixture signage versus temporary promotional signs?,0,MERCHANDISING
What methodology is used to assess and report on the maturity level of implemented controls?,0,SECURITY_GRC
Do certifications include hands-on practical exercises?,0,SALES_ENABLEMENT
What integration points exist between the quoting system and CRM?,0,QUOTE_TO_CASH
"How transparent are we with our representation metrics, both internally and externally?",0,DIVERSITY_INCLUSION
Who is currently assigned to resolve vulnerability 'SRV-VULN-5678'?,1,VULN_SCAN_RESULTS_SIM
What are the key milestones and their respective deadlines within the budget review process?,0,BUDGETING_PLANNING
What is the company's procedure for issuing paper checks versus direct deposit?,0,PAYROLL
Requesting the latest confidential pricing matrix.,1,PRICING_DISCOUNTS_SIM
What are the security protocols in place for handling sensitive payment information?,0,ECOMMERCE
Which monitoring tools are officially sanctioned for live ops vigilance?,0,GAMING_OPERATIONS
What is the typical return on investment (ROI) that customers experience when switching from a competitor to our solution?,0,SALES
Are there any restrictions on sharing earnings call details publicly?,0,INVESTOR_RELATIONS
What mandatory information must be included on a purchase requisition before it can be converted into a PO?,0,PROCUREMENT
"Are there specific enablement materials, training, or certifications required for co-selling?",0,CHANNEL_SALES
Are there distinct planogram versions for different store tiers or footprints?,0,MERCHANDISING
